,alias,category,city,id,latitude,longitude,price,rating,review_count,zip_code,ave_agi
3198,pho-shop-los-angeles-3,['vietnamese'],Los Angeles,ZheXbOKjjh1JFe2k2svhYg,34.0490039,-118.4359361,2,3.5,212.0,90025.0,157.268419
3199,philly-west-bar-and-grill-los-angeles,"['tradamerican', 'divebars']",Los Angeles,kWoNJZq1Kx-J8sJTltriFw,34.04871,-118.43546,1,4.0,213.0,90025.0,157.268419
3200,percolate-los-angeles-2,"['tea', 'coffee', 'bubbletea']",Los Angeles,-kIcjMwm6NdMlUZNrUdtOA,34.04175,-118.4595,1,4.5,377.0,90025.0,157.268419
3201,penguins-place-frozen-yogurt-los-angeles,['icecream'],Los Angeles,rOXSAGBOEw4R22pxFyMYNA,34.044340000000005,-118.43168,1,4.0,141.0,90025.0,157.268419
3202,peets-coffee-los-angeles-6,['coffee'],Los Angeles,cWcZtmlgramNEO5vQv3Rag,34.048798,-118.4357681,2,4.0,152.0,90025.0,157.268419
3203,patio-restaurant-and-cafe-los-angeles-3,"['mediterranean', 'coffee', 'vegetarian']",Los Angeles,T7GhlLx5TslJhlUGplBPBw,34.0391246,-118.46617720000002,2,3.0,20.0,90025.0,157.268419
3204,papa-johns-pizza-los-angeles-7,['pizza'],Los Angeles,wYNkk3i1FvT4kI814Y77Vg,34.04762,-118.46371,1,2.5,53.0,90025.0,157.268419
3205,panda-express-los-angeles-51,"['hotdogs', 'chinese', 'salad']",Los Angeles,SGL6SwcmFA89eLpOh79zvw,34.0461654663086,-118.43414306640601,1,3.5,140.0,90025.0,157.268419
3206,ono-hawaiian-bbq-west-los-angeles-2,"['hawaiian', 'bbq', 'seafood']",West Los Angeles,CYFXQ-EXUii5Aw5f1AA-YQ,34.0406,-118.46404,1,3.5,222.0,90025.0,157.268419
3207,oliver-cafe-lounge-west-la-los-angeles,"['newamerican', 'lounges', 'sandwiches']",Los Angeles,REsIDmOmkVaUo6f7mN_sQw,34.0454738635325,-118.442874658648,2,3.0,15.0,90025.0,157.268419
3208,o-sushi-los-angeles,"['sushi', 'japanese', 'asianfusion']",Los Angeles,8YIsgV6fQX_xfOTWzNoAHw,34.047477017258004,-118.44354939754999,2,3.0,159.0,90025.0,157.268419
3209,northern-cafe-los-angeles-8,['chinese'],Los Angeles,zspOzXI4JrwdCvN6DL1JSA,34.0457875,-118.4655867,2,4.0,164.0,90025.0,157.268419
3210,north-end-pizzeria-los-angeles-3,"['italian', 'pizza']",Los Angeles,bK0yAk3_fi9sao364iUP8Q,34.0439999,-118.45439,2,3.5,146.0,90025.0,157.268419
3211,nong-la-cafe-los-angeles,"['vietnamese', 'soup']",Los Angeles,qzU47stEMPSAALcewOf9kg,34.0401001,-118.4431229,2,3.5,1348.0,90025.0,157.268419
3212,noble-tea-los-angeles-3,"['coffee', 'taiwanese', 'bubbletea']",Los Angeles,0TnAbhRcVjQimkcYZeqaXw,34.0394444261643,-118.4427955,1,3.5,178.0,90025.0,157.268419
3213,ninas-mexican-food-los-angeles,"['mexican', 'breakfast_brunch']",Los Angeles,JGbj4DrTudvVr7CPDuET-Q,34.04578,-118.44813,1,4.0,341.0,90025.0,157.268419
3214,new-japan-by-sushistop-los-angeles,"['japanese', 'sushi']",Los Angeles,a1GWLGHyWr1d0Pac0QnUTg,34.0468708813829,-118.448308647162,1,3.5,538.0,90025.0,157.268419
3215,nanban-kan-restaurant-los-angeles-3,"['japanese', 'bbq']",Los Angeles,IOFO6zPVVCDLaCI5bcU6Yw,34.046049100000005,-118.4494206,2,4.0,747.0,90025.0,157.268419
3216,naan-hut-los-angeles,"['persian', 'halal', 'mediterranean']",Los Angeles,MO26BhpPdonXahZTOsYFJQ,34.0452144812729,-118.45345258712798,2,4.0,385.0,90025.0,157.268419
3217,myungrang-hot-dog-sawtelle-west-los-angeles,['hotdog'],West Los Angeles,dcOPejQ6FMmw-QjS64xrDQ,34.03915,-118.44167,1,4.5,37.0,90025.0,157.268419
3218,muma-kitchen-los-angeles-3,"['turkish', 'salad', 'kebab']",Los Angeles,FlPO6rsn_XoBN4YacOpKvw,34.047639600000004,-118.4346712,2,4.0,363.0,90025.0,157.268419
3219,moon-house-chinese-cuisine-los-angeles,"['dimsum', 'cantonese']",Los Angeles,G2q4Lqe7tEDjMGzazUXdVQ,34.0475905438149,-118.443221636117,2,4.0,702.0,90025.0,157.268419
3220,monte-alban-restaurant-los-angeles,"['mexican', 'breakfast_brunch']",Los Angeles,vlZaQFjJ3DtLJqyfCpi3mg,34.0419,-118.46117,2,4.0,591.0,90025.0,157.268419
3221,moms-bar-los-angeles,"['bars', 'danceclubs']",Los Angeles,O55k9b-tWcNyaRQE9_XfJQ,34.0395979,-118.4650727,1,4.0,574.0,90025.0,157.268419
3222,mizu-212-los-angeles,"['japanese', 'hotpot']",Los Angeles,KyppDi1Hdg2G1F_No30Bpw,34.0409879964362,-118.44347406082198,3,3.5,581.0,90025.0,157.268419
3223,millet-crepe-los-angeles,"['creperies', 'macarons', 'chocolate']",Los Angeles,O3HLK3ohwjlZZMtFnj84qQ,34.0405629405758,-118.44330910665899,1,4.0,462.0,90025.0,157.268419
3224,menya-musashi-la-los-angeles,"['ramen', 'noodles']",Los Angeles,RfQ_AEWujA5VL22FMD7kiw,34.0407219,-118.443272,2,4.0,190.0,90025.0,157.268419
3225,mcdonalds-west-los-angeles-2,"['burgers', 'hotdogs', 'coffee']",West Los Angeles,DfLyhi2NX80M4ABigLrMmw,34.04596567204561,-118.464752733707,1,1.5,241.0,90025.0,157.268419
3226,mcdonalds-los-angeles-28,"['hotdogs', 'burgers', 'coffee']",Los Angeles,HGVQMyoo5OLBZjnLm5Fblg,34.05665,-118.42601,1,2.0,202.0,90025.0,157.268419
3227,mateos-ice-cream-and-fruit-bars-los-angeles-6,"['icecream', 'juicebars', 'sandwiches']",Los Angeles,h-m8FLYONDcXS4r-qtse5A,34.045197327503196,-118.453250600267,1,4.5,87.0,90025.0,157.268419
3228,masakazu-los-angeles,"['sushi', 'japanese']",Los Angeles,ceLURkYjRgXhVY2fjPXGAw,34.04764,-118.43542,4,5.0,31.0,90025.0,157.268419
3229,marugame-udon-los-angeles-6,"['japanese', 'noodles']",Los Angeles,c6-7m0hafQmFyBgWU2XtIg,34.04002,-118.44326,1,4.0,1266.0,90025.0,157.268419
3230,marthas-kitchen-los-angeles-4,"['foodtrucks', 'tradamerican', 'mexican']",Los Angeles,yuh8s_Ajn7lGXogeZxV0jg,34.0422625,-118.4407095,1,4.5,5.0,90025.0,157.268419
3231,marsa-mediterranean-cuisine-los-angeles,"['mediterranean', 'moroccan', 'halal']",Los Angeles,SIlnASjGDkBpdfJ9rzIxxg,34.04619,-118.46434,2,4.5,282.0,90025.0,157.268419
3232,market-cafe-at-westwood-gateway-los-angeles,['cafes'],Los Angeles,iJhPhuGGzIX8cljDu_Ix8g,34.0468935,-118.4448756,2,3.0,57.0,90025.0,157.268419
3233,manpuku-tokyo-bbq-los-angeles-3,"['japanese', 'bbq']",Los Angeles,5GMLmeVr1ARHV6lygsFPzA,34.03876,-118.44218,2,4.0,603.0,90025.0,157.268419
3234,manolys-bakery-los-angeles,"['juicebars', 'breakfast_brunch', 'mexican']",Los Angeles,Ewq5vWFfi5htXLYmrX5lqg,34.0430631,-118.4579338,1,4.5,56.0,90025.0,157.268419
3235,mama-hongs-vietnamese-kitchen-los-angeles-8,['vietnamese'],Los Angeles,LoPRhufpKse8q9WoTSpBWA,34.0481,-118.46312,2,4.0,883.0,90025.0,157.268419
3236,mala-town-west-los-angeles,"['hotpot', 'chinese', 'comfortfood']",West Los Angeles,NYbHLVzFJJynQ7NgZEZ5VQ,34.040890000000005,-118.44337,2,4.0,69.0,90025.0,157.268419
3237,louigis-italian-kitchen-los-angeles,"['pizza', 'italian', 'salad']",Los Angeles,LsFLYDp6-q-0ngE9QpmVlA,34.046235700000004,-118.4480153,2,3.5,192.0,90025.0,157.268419
3238,little-caesars-los-angeles-34,['pizza'],Los Angeles,dkotO8HMfFI79PZ4Pw1Qqw,34.041712200000006,-118.4593604,1,3.5,30.0,90025.0,157.268419
3239,literati-cafe-los-angeles,"['coffee', 'tradamerican', 'cafes']",Los Angeles,KlELKhkxoL2ZZqsolXuEhg,34.04448,-118.46748999999998,2,3.5,1214.0,90025.0,157.268419
3240,le-saigon-los-angeles,['vietnamese'],Los Angeles,O7sHgA_U-aBK_7LmQLq8Aw,34.0447430996505,-118.454529130269,2,3.5,560.0,90025.0,157.268419
3241,lazy-daisy-cafe-los-angeles,['cafes'],Los Angeles,yByY5hWFNzwj4Gb1xWQ2OA,34.0466521,-118.4644973,2,3.5,213.0,90025.0,157.268419
3242,laziz-grill-los-angeles,['persian'],Los Angeles,VWRUywup9B4dwTzhUs4MrA,34.047861,-118.43481570000002,2,4.5,45.0,90025.0,157.268419
3243,layali-la-los-angeles-4,"['mediterranean', 'hookah_bars', 'tapas']",Los Angeles,uDoYYdrvnUal7-RrZ9le7A,34.04619,-118.46434,2,5.0,52.0,90025.0,157.268419
3244,la-prime-caffe-los-angeles,"['breakfast_brunch', 'sandwiches', 'coffee']",Los Angeles,9JQd6auyDCCIj1luDkPfTg,34.0425665998108,-118.445278345403,2,5.0,88.0,90025.0,157.268419
3245,la-mousse-desserts-los-angeles,"['desserts', 'bakeries']",Los Angeles,UK_0g7c6eiekZn1UPHGF4A,34.04241,-118.44085,2,4.5,45.0,90025.0,157.268419
3246,kura-revolving-sushi-bar-los-angeles-4,"['sushi', 'conveyorsushi']",Los Angeles,qPYRMRg1kHz3wek8hancrA,34.03915,-118.44167,2,3.5,873.0,90025.0,157.268419
3247,koutoubia-los-angeles,['moroccan'],Los Angeles,QnK3I7gyhzmLc2OQqHu4fQ,34.0449899,-118.43255890000002,3,3.5,129.0,90025.0,157.268419
3248,kitchen-story-los-angeles,"['korean', 'soup']",Los Angeles,ksrxBKCPd5MJqy0nsMzIIQ,34.0388357,-118.4419926,2,4.0,434.0,90025.0,157.268419
3249,kimukatsu-los-angeles-2,"['japanese', 'asianfusion']",Los Angeles,cYC1Yv_iRgfbD_6rSuLXCA,34.0389503400296,-118.44233942950001,2,3.5,453.0,90025.0,157.268419
3250,killer-noodle-tsujita-los-angeles,"['ramen', 'noodles']",Los Angeles,sEeKjiCBChIQVks-4XjTJA,34.04029,-118.44265,2,4.0,684.0,90025.0,157.268419
3251,kfc-los-angeles-26,"['hotdogs', 'chicken_wings', 'chickenshop']",Los Angeles,Kg4aasWjVto6DXGPkp0OiA,34.0463594498295,-118.46433332101499,1,2.0,54.0,90025.0,157.268419
3252,kato-los-angeles,"['japanese', 'taiwanese', 'seafood']",Los Angeles,nMCeecupa8jfOq7-Dcs6Dg,34.0417103431164,-118.46112972291401,4,4.5,270.0,90025.0,157.268419
3253,karaoke-bleu-los-angeles,"['karaoke', 'divebars']",Los Angeles,yDGVKaVVGJfZbUsbC0xZzg,34.0398218,-118.4425511,2,3.5,169.0,90025.0,157.268419
3254,juquila-taco-truck-west-los-angeles,"['mexican', 'foodtrucks']",West Los Angeles,cQUHs5gzvbNZNjP4cwzFOg,34.0433053599901,-118.456791937351,1,4.0,29.0,90025.0,157.268419
3255,juquila-south-gate,"['mexican', 'foodtrucks']",South Gate,eVoncKyBgaBF-mqbir45IQ,33.9574333,-118.1957048,1,4.0,14.0,90025.0,157.268419
3256,juquila-restaurant-los-angeles-2,"['latin', 'mexican']",Los Angeles,rc0LnbBdOJhUJOGN6py-Fg,34.044579,-118.454736,2,3.5,355.0,90025.0,157.268419
3257,jersey-mikes-subs-los-angeles-11,"['sandwiches', 'hotdogs', 'delis']",Los Angeles,5nCpaXjlIDWBCWHSiC7r4w,34.0460195649778,-118.46540198426399,1,3.0,134.0,90025.0,157.268419
3258,jackies-cookie-connection-los-angeles-5,"['bakeries', 'desserts']",Los Angeles,-vd5u9O2lx9DWkJLS9kKqg,34.040679600000004,-118.464074,2,4.0,36.0,90025.0,157.268419
3259,jackfruit-cafe-los-angeles,['vegan'],Los Angeles,sew0crT9WoZ0I11Mg6Msaw,34.0458928,-118.4515095,2,4.5,116.0,90025.0,157.268419
3260,jack-in-the-box-los-angeles-11,"['burgers', 'hotdogs', 'breakfast_brunch']",Los Angeles,WNERggZECNPv-5uiQ2POew,34.049093,-118.440704,1,2.5,90.0,90025.0,157.268419
3261,j-r-seafood-restaurant-los-angeles,['restaurants'],Los Angeles,UIef0FWiy8I1fdp29zHZGg,34.0420608520508,-118.460777282715,1,4.5,2.0,90025.0,157.268419
3262,izakaya-sasaya-居酒屋-楽楽家-los-angeles,['izakaya'],Los Angeles,-At_EBmKULg1Hi9bFqOh4g,34.044669,-118.45453899999998,2,4.0,473.0,90025.0,157.268419
3263,indias-tandoori-los-angeles,['indpak'],Los Angeles,52QPoJFEObNp6f6rv8XthQ,34.0481,-118.46312,2,4.5,1061.0,90025.0,157.268419
3264,indias-oven-los-angeles-4,['indpak'],Los Angeles,MDv7OdjUTOa0slgDF4g_aQ,34.0484263,-118.4354443,2,3.5,226.0,90025.0,157.268419
3265,indias-oven-los-angeles-2,['indpak'],Los Angeles,CiOuPxuFKEMD2nJaifUWjg,34.050290000000004,-118.46053,2,4.5,1146.0,90025.0,157.268419
3266,ihop-los-angeles-6,"['breakfast_brunch', 'tradamerican', 'burgers']",Los Angeles,qTqsw0dXi23XdtHhBpV0Jw,34.04008,-118.4633,2,4.0,207.0,90025.0,157.268419
3267,hurry-curry-of-tokyo-los-angeles,"['japacurry', 'salad', 'soup']",Los Angeles,7qFVS738P_VjjSRPV_t1ew,34.0388040048905,-118.44223455470501,2,3.5,1465.0,90025.0,157.268419
3268,hop-li-los-angeles,"['chinese', 'seafood']",Los Angeles,MRNqTTmEui3bIKXmKnhy-Q,34.042190000000005,-118.460898,2,3.0,401.0,90025.0,157.268419
3269,honorable-subs-los-angeles,['sandwiches'],Los Angeles,ob_6bogOKq_ATJwsSQG4RQ,34.0451126098633,-118.44671630859399,1,3.5,6.0,90025.0,157.268419
3270,honeyboba-los-angeles,"['coffee', 'bubbletea']",Los Angeles,k3cXVndN8bzFXR9Ip2SpeQ,34.0448213813804,-118.453941754997,1,3.5,377.0,90025.0,157.268419
3271,hide-sushi-japanese-restaurant-los-angeles,"['japanese', 'sushi']",Los Angeles,jaSU9mfMdZ5ejcbk_lMvSw,34.040285,-118.442672,2,4.0,1596.0,90025.0,157.268419
3272,harvest-cafe-los-angeles,"['delis', 'tradamerican', 'breakfast_brunch']",Los Angeles,EDQfyGdwqZdsUcfG1OqyhA,34.044005,-118.46818,1,3.5,16.0,90025.0,157.268419
3273,hara-sushi-los-angeles,"['sushi', 'japanese']",Los Angeles,Gtyx0gYS4TNR5j0GOSRjWQ,34.04264000000001,-118.46857,2,3.5,1085.0,90025.0,157.268419
3274,hamasaku-los-angeles,"['japanese', 'sushi']",Los Angeles,py2dW-WLfw8RfT4lkYX6pA,34.048303000000004,-118.443351,3,4.0,516.0,90025.0,157.268419
3275,h-salt-fish-and-chips-los-angeles,"['british', 'hotdogs', 'fishnchips']",Los Angeles,u1ORoO5WYli3dRFBHM9mEQ,34.0416174390152,-118.459613694512,1,3.5,135.0,90025.0,157.268419
3276,guidos-los-angeles,"['italian', 'venues']",Los Angeles,x7cN2viCydTW7U9srbP7kw,34.041045000000004,-118.461769,2,3.5,431.0,90025.0,157.268419
3277,greenview-thai-restaurant-los-angeles-3,"['thai', 'chinese', 'vietnamese']",Los Angeles,jh_6XdcCqW5-eMyblXRDXA,34.041756,-118.459547,2,3.0,356.0,90025.0,157.268419
3278,green-olive-los-angeles-4,['mediterranean'],Los Angeles,vp_lalOGHj7ggzTUfNfQaA,34.047659640812604,-118.443937445615,2,4.0,93.0,90025.0,157.268419
3279,gourmet-genie-los-angeles-2,"['mediterranean', 'mideastern']",Los Angeles,GOgBE8pxnqTeD7uoycXkBA,34.0451126098633,-118.44671630859399,1,3.0,104.0,90025.0,157.268419
3280,good-people-coffee-los-angeles-4,['coffee'],Los Angeles,5d7R2jwbm6ylP3GkLOWK2A,34.0446754102763,-118.454414384061,2,4.0,122.0,90025.0,157.268419
3281,golden-dragon-tea-room-los-angeles-2,['tea'],Los Angeles,zrj4AF_Eaje0q050X58cPg,34.04020533,-118.46500333,2,4.5,9.0,90025.0,157.268419
3282,garden-cafe-los-angeles-7,['cafes'],Los Angeles,jQVRSpzNkAe0mGrzkXw0VA,34.034465000000004,-118.455484,1,4.5,25.0,90025.0,157.268419
3283,furaibo-restaurant-los-angeles-2,['japanese'],Los Angeles,aaTvCGpMSMv2ybbXF6Ci8A,34.0397362344934,-118.442404784548,2,3.5,1087.0,90025.0,157.268419
3284,flame-international-kabob-house-los-angeles-2,"['mediterranean', 'persian', 'venues']",Los Angeles,e4zVNW0kCz00Sth4FCAyfQ,34.046049100000005,-118.4494206,2,4.0,416.0,90025.0,157.268419
3285,feast-from-the-east-los-angeles,"['chinese', 'asianfusion']",Los Angeles,frW3mnSiB1MgY_ONdMHXEw,34.047328799999995,-118.4348881,2,4.0,469.0,90025.0,157.268419
3286,fatburger-los-angeles-29,"['burgers', 'hotdogs']",Los Angeles,V0PC9nh-iRnxwXtt2DR0LA,34.0457713,-118.4656077,2,3.5,117.0,90025.0,157.268419
3287,fatburger-los-angeles-20,"['burgers', 'hotdogs']",Los Angeles,JauWHFChLLBzbHLavZStSw,34.047352000000004,-118.443782,2,2.5,199.0,90025.0,157.268419
3288,farsi-cafe-los-angeles-2,"['persian', 'mediterranean']",Los Angeles,pzO0aSiIzI8BCzuaUIabmg,34.0479364,-118.4352082,2,4.0,467.0,90025.0,157.268419
3289,enzo-and-angela-los-angeles-2,['italian'],Los Angeles,qBiQuYFNV2YZE2GsP7NxCA,34.0495526273446,-118.461515307427,2,4.0,281.0,90025.0,157.268419
3290,envios-montealban-los-angeles,['restaurants'],Los Angeles,d7_a0-7BCJvj5dPm7J6G6A,34.0416557564861,-118.461254423425,2,3.0,2.0,90025.0,157.268419
3291,en-sushi-los-angeles-4,"['japanese', 'sushi']",Los Angeles,-u2YinXU7-2rjr6F2m4Kqg,34.0443684,-118.455322,2,4.0,698.0,90025.0,157.268419
3292,emils-bake-house-west-los-angeles,"['bakeries', 'desserts']",West Los Angeles,VmRVcyhBv_WQChQ3_4xVxQ,34.045208,-118.453456,2,4.0,227.0,90025.0,157.268419
3293,el-torito-oaxaqueño-los-angeles,"['foodtrucks', 'mexican']",Los Angeles,1w3DLqhn1iisrXxPltAq6Q,34.0434203752073,-118.456622958183,1,4.0,15.0,90025.0,157.268419
3294,el-pollo-loco-w-los-angeles-2,"['hotdogs', 'mexican']",W.  Los Angeles,ervQEiyJA_IDbkbFm0ZUPg,34.04175,-118.4595,1,2.5,69.0,90025.0,157.268419
3295,el-paladar-oaxaqueno-taco-truck-los-angeles,"['mexican', 'foodtrucks']",Los Angeles,eE-blQvyD8SQiXlR7S0_sQ,34.04443,-118.454984,1,4.0,161.0,90025.0,157.268419
3296,eduardos-border-grill-los-angeles,"['mexican', 'salad', 'southern']",Los Angeles,rS2Ek2yNzD6NkNbGIzUlCQ,34.049139000000004,-118.4356699,1,4.0,404.0,90025.0,157.268419
3297,echigo-los-angeles-2,"['sushi', 'japanese', 'seafood']",Los Angeles,J-l4Semm7D0jomNbptmMUg,34.0400274,-118.46479709999998,3,4.0,458.0,90025.0,157.268419
3298,dominos-pizza-los-angeles-59,['pizza'],Los Angeles,tNUPIFCKBzqn9L5upQ8JJQ,34.040019,-118.465593,1,2.5,65.0,90025.0,157.268419
3299,dim-sum-house-west-los-angeles-2,['dimsum'],West Los Angeles,Kl1vjsn01mAqIyvKH-Omxg,34.049209999999995,-118.43591,2,3.5,74.0,90025.0,157.268419
3300,del-taco-los-angeles-16,['hotdogs'],Los Angeles,FKRwi0mKQLADOdq08ytE-A,34.04756,-118.44317,1,2.5,115.0,90025.0,157.268419
3301,darya-restaurant-west-los-angeles,"['mideastern', 'persian']",West Los Angeles,7LtmQ2FcZzb_NppPcVff9A,34.0404575,-118.46357659999998,2,3.5,492.0,90025.0,157.268419
3302,coffee-tomo-los-angeles,"['coffee', 'pretzels']",Los Angeles,I5uyLiZRtgdu9H3OY8i3AQ,34.039477000000005,-118.4428942,2,4.0,843.0,90025.0,157.268419
3303,coco-ichibanya-los-angeles-6,['japacurry'],Los Angeles,FLw0exlCg8ZIEnMZaL0crw,34.04611,-118.465584,2,4.0,388.0,90025.0,157.268419
3304,churros-calientes-los-angeles,"['cafes', 'desserts', 'sandwiches']",Los Angeles,jsR3g1GMz-S-tOqQVmiReQ,34.045551,-118.452777,1,4.0,1827.0,90025.0,157.268419
3305,chitchat-coffee-matcha-los-angeles,"['coffee', 'cafes']",Los Angeles,z6JQcBzZmqqOtoacMpMmzw,34.042759999999994,-118.4448,1,4.0,184.0,90025.0,157.268419
3306,chinchikurin-los-angeles-5,['japanese'],Los Angeles,Lke7X_Yug8ZB8M8mf5vSVw,34.03886,-118.44226,2,4.5,499.0,90025.0,157.268419
3307,chef-mings-kitchen-los-angeles,['chinese'],Los Angeles,3EcAjx38IuElCQTPUhJa-w,34.040249,-118.465408,2,3.5,143.0,90025.0,157.268419
3308,centerpiece-hookah-lounge-los-angeles-2,"['hookah_bars', 'lounges', 'coffee']",Los Angeles,NDzVg5_YHOF6ovJJ7zNcQQ,34.0481,-118.43494,2,5.0,70.0,90025.0,157.268419
3309,catcafe-lounge-los-angeles-4,"['petadoption', 'themedcafes', 'coffee']",Los Angeles,ajs7RHssyl-JWmnBmxkDAQ,34.0467665,-118.4431223,2,4.5,121.0,90025.0,157.268419
3310,carvel-los-angeles,['icecream'],Los Angeles,SWSyOcGLwqx_NOhA3SjMFw,34.0484,-118.44295,1,2.5,193.0,90025.0,157.268419
3311,carmines-restaurant-and-bar-los-angeles,"['italian', 'wine_bars']",Los Angeles,irxo9ZfOoD2YFoeujMmn2w,34.0564561890054,-118.426205382769,3,4.0,181.0,90025.0,157.268419
3312,california-wok-los-angeles-3,"['cantonese', 'seafood', 'chicken_wings']",Los Angeles,FpDteBrZOlmJLjLHYSQHAQ,34.04488,-118.46601,2,2.5,283.0,90025.0,157.268419
3313,california-roll-factory-los-angeles,"['sushi', 'japanese']",Los Angeles,B_gAphcftlAoLKNk3Epmaw,34.044514,-118.454965,2,4.0,634.0,90025.0,157.268419
3314,california-pita-brentwood-brentwood,"['mediterranean', 'mideastern']",Brentwood,NE3yw8FiLc7ZIdr_b-G6Kg,34.0463516907337,-118.464982461776,2,3.5,224.0,90025.0,157.268419
3315,california-fresh-los-angeles,"['italian', 'pizza', 'mediterranean']",Los Angeles,TByxBU8e5zK9jc9xuB_fjA,34.0467299,-118.43375,1,4.0,325.0,90025.0,157.268419
3316,california-chicken-cafe-los-angeles-2,"['tradamerican', 'salad', 'wraps']",Los Angeles,x4k-csqCwofptVyYSIxtXw,34.04627,-118.43423,2,4.0,912.0,90025.0,157.268419
3317,cafe-dahab-los-angeles,"['mideastern', 'hookah_bars']",Los Angeles,Mhpdqef1fHyPgVHmj53pcw,34.046325700000004,-118.4480902,2,3.5,330.0,90025.0,157.268419
3318,cafe-chez-marie-los-angeles,"['breakfast_brunch', 'french', 'moroccan']",Los Angeles,8uUv-Pq_Gn1VRsgi6DqQLQ,34.0530846008977,-118.43106210181801,2,3.5,346.0,90025.0,157.268419
3319,cafe-brio-los-angeles,"['pizza', 'delis']",Los Angeles,aa5Zs6R0G4VWnOonUxGwSw,34.0500350536831,-118.460706591381,1,3.5,40.0,90025.0,157.268419
3320,cafe-50s-los-angeles,"['diners', 'cafes']",Los Angeles,rebOAJOKKS2c6bJdZ8GyEw,34.04464220000001,-118.4549451,2,3.5,964.0,90025.0,157.268419
3321,cabo-cantina-los-angeles-2,"['mexican', 'sportsbars', 'breakfast_brunch']",Los Angeles,y5wmbVa-YMLxaKYh5meRxg,34.047664399999995,-118.4633843,2,3.0,612.0,90025.0,157.268419
3322,c-m-coffee-and-milk-at-westwood-gateway-los-angeles,"['coffee', 'cafes']",Los Angeles,epVfgI_SxQMpTMbRaV8A2g,34.0477684867732,-118.444944413103,1,4.0,49.0,90025.0,157.268419
3323,byblos-mediterranean-restaurant-and-hookah-bar-los-angeles-11,"['mideastern', 'mediterranean', 'hookah_bars']",Los Angeles,c_PNphQTx0nxV-MjmNa-Dg,34.04744,-118.43436,2,3.5,148.0,90025.0,157.268419
3324,buffalo-express-los-angeles-3,"['burgers', 'tradamerican']",Los Angeles,Wy3p95yP5mAt00rY-0WRSQ,34.047365,-118.44379,1,2.0,12.0,90025.0,157.268419
3325,brü-haus-los-angeles-2,"['gastropubs', 'lounges', 'tradamerican']",Los Angeles,fm7a-Qy4U2iKOHD0kdxOlg,34.04777,-118.46354,2,3.5,460.0,90025.0,157.268419
3326,bon-bon-berry-acai-bowl-frozen-yogurt-los-angeles-7,"['icecream', 'juicebars', 'acaibowls']",Los Angeles,nu1Rz9qRLkmn22pUqkYR-g,34.0491453,-118.4361008,1,4.0,136.0,90025.0,157.268419
3327,boba-bear-los-angeles-3,"['cafes', 'coffee', 'hookah_bars']",Los Angeles,_h_surKCJuTi84VoK8IIrQ,34.04067,-118.4639,2,4.0,386.0,90025.0,157.268419
3328,board-house-coffee-los-angeles,"['coffee', 'breakfast_brunch', 'donuts']",Los Angeles,-KoQb30Hphg9jRT8MGpZoA,34.0420733,-118.460884,1,4.0,154.0,90025.0,157.268419
3329,blu-jam-café-los-angeles-7,"['breakfast_brunch', 'newamerican', 'cafes']",Los Angeles,JG9WAefjwJLZo1BcB-M59w,34.04169,-118.46988,2,4.0,668.0,90025.0,157.268419
3330,black-sheep-burgers-los-angeles,['burgers'],Los Angeles,6U55z4ejutsNYh7jAdWdwA,34.0394,-118.44317,2,4.5,223.0,90025.0,157.268419
3331,big-boi-filipino-los-angeles-2,['filipino'],Los Angeles,XjriQ5bVJIHbgasRDDAncA,34.0401269,-118.4431476,2,3.5,383.0,90025.0,157.268419
3332,berris-pizza-los-angeles-2,"['salad', 'pizza', 'sandwiches']",Los Angeles,mIVWtPdnOWFQJ8j1dy6B2w,34.04745,-118.44357,2,3.5,257.0,90025.0,157.268419
3333,benitos-taco-shop-los-angeles-6,['mexican'],Los Angeles,ufLplIkqSw6RVuKvKJMclQ,34.044368299999995,-118.4542892,1,3.5,391.0,90025.0,157.268419
3334,belle-vie-food-and-wine-los-angeles,"['wine_bars', 'french']",Los Angeles,_M-pCI3xd501eBhO1wu-5Q,34.0460166931152,-118.464599609375,2,4.5,206.0,90025.0,157.268419
3335,beard-papas-los-angeles-6,"['desserts', 'bakeries', 'coffee']",Los Angeles,lbjT60stjoDHM2riEHmnFg,34.0392504530964,-118.441652498013,1,4.0,824.0,90025.0,157.268419
3336,baskin-robbins-los-angeles-17,"['icecream', 'customcakes', 'desserts']",Los Angeles,f1gGFTs6KxJcuK8ua_Y34g,34.0498566,-118.4601918,1,3.5,73.0,90025.0,157.268419
3337,bar-hayama-los-angeles,"['sushi', 'japanese', 'desserts']",Los Angeles,p_Pbh9N75HLztzlEbsAhbA,34.0436696,-118.446341,3,4.0,552.0,90025.0,157.268419
3338,bandera-los-angeles-6,"['newamerican', 'jazzandblues']",Los Angeles,D6qvi6OTJpKHgjx7PQst-Q,34.048937,-118.460995,3,4.0,1091.0,90025.0,157.268419
3339,bagelworks-cafe-los-angeles-5,"['bagels', 'sandwiches', 'cafes']",Los Angeles,VzUuxKtuo76OTtbtLj4cug,34.04264000000001,-118.46857,1,4.0,101.0,90025.0,157.268419
3340,bad-sushi-los-angeles,"['japanese', 'sushi']",Los Angeles,LU5dD_e2My47t6tGwkG4qg,34.04462,-118.45474,2,4.0,511.0,90025.0,157.268419
