alias,category,city,id,latitude,longitude,price,rating,review_count,zip_code
sweethome-grill-san-gabriel,"['chinese', 'bbq', 'kebab']",San Gabriel,1OkMNDBO-hRmF1PqNgsUEg,34.0797854,-118.0955502,2,2.5,69.0,91776
the-gaslite-santa-monica,"['karaoke', 'danceclubs', 'lounges']",Santa Monica,1OjS4nTtik0wFsl4A0fbfw,34.03177261,-118.48220829999998,2,3.0,337.0,90403
kitchen-22-los-angeles,"['burgers', 'hotdog', 'pizza']",Los Angeles,1OdjFE5FOkeqERHT51nGZg,34.11238552,-118.3384815,2,2.0,12.0,90068
la-esquina-los-angeles,['mexican'],Los Angeles,1OXJaygVHAEGooC5gsH_Pg,34.02922204,-118.38915970000001,1,4.5,185.0,90034
kebab-house-panorama-city,"['mediterranean', 'mideastern', 'kebab']",Panorama City,1OWLDCpRJP1r496g2IUOaw,34.222882500000004,-118.44888490000001,1,4.0,15.0,91402
marie-callenders-whittier-5,"['bakeries', 'tradamerican', 'breakfast_brunch']",Whittier,1OPbdHD1V8VYlTPandXp8w,33.967002,-118.04753799999999,2,4.0,275.0,90602
auntie-ping-kitchen-el-monte,['chinese'],El Monte,1OLh37enf2lODpz10Luy9A,34.0625951,-118.04408000000001,1,4.0,60.0,91733
starbucks-burbank-35,['coffee'],Burbank,1OI28QYhgVyPUUmLttxVJQ,34.151988,-118.336359,1,4.0,14.0,91505
baskin-robbins-toluca-lake,"['icecream', 'desserts', 'customcakes']",Toluca Lake,1OBSEedysOcNcokJNKaN8A,34.152488,-118.36108300000001,1,3.5,50.0,91602
keiko-grill-los-angeles,"['asianfusion', 'chinese']",Los Angeles,1Nk585ZVAeFgnFDTwPq2AQ,34.010026700000004,-118.33579099999999,1,3.0,9.0,90008
baskin-robbins-whittier-8,"['icecream', 'desserts', 'customcakes']",Whittier,1NXtoW6BthVv3Ef8wOcLqw,33.946909999999995,-118.00192,2,3.5,28.0,90603
sloans-ice-cream-santa-monica,"['icecream', 'bakeries', 'candy']",Santa Monica,1NVEa0wWCuWZqyM0ADS7dw,34.01679,-118.49689,2,4.0,180.0,90401
bambu-panorama-city-2,"['coffee', 'bubbletea', 'juicebars']",Panorama City,1NIBonUfs8C0HDHBugzMtw,34.220602500000005,-118.4327523,1,4.0,99.0,91402
kiku-roll-and-sushi-long-beach,"['japanese', 'sushi']",Long Beach,1MnmwcveYq1JjGeQfdltgw,33.8193,-118.16797,1,3.5,98.0,90807
dragon-street-chinese-north-hollywood-2,['chinese'],North Hollywood,1M_7ce-Q8vmmgfyNoPHOmg,34.160956,-118.37279199999999,2,3.5,352.0,91601
persia-catering-canyon-country,"['persian', 'catering', 'mediterranean']",Canyon Country,1MTEvDnVED7NpYl05zI33A,34.416563000000004,-118.499054,2,4.0,166.0,91351
primos-expresso-americana-los-angeles,['coffee'],Los Angeles,1MOlsPPkcsPp5nI6nYdwUg,34.04973,-118.24783000000001,1,4.5,11.0,90013.0
pig-n-whistle-los-angeles,"['bars', 'tradamerican']",Los Angeles,1MBeCyhufXq2YOZMCdkqag,34.10119,-118.33678,2,3.0,727.0,90028
teatro-martini-buena-park,"['dinnertheater', 'tradamerican']",Buena Park,1M5xxvZvgBszy8lcC_yRXA,33.85334,-117.99698000000001,3,4.5,413.0,90620
7-eleven-covina-10,"['convenience', 'coffee']",Covina,1M5Vhg_aSQGB_bHma99Apg,34.088851399999996,-117.9163481,1,2.0,14.0,91722
kokio-chicken-hawaiian-gardens,"['korean', 'chicken_wings']",Hawaiian Gardens,1LvCWolZiDPDb4HfHpLwCQ,33.83197,-118.06415,2,4.0,414.0,90716
ramen-champ-los-angeles,['ramen'],Los Angeles,1LiMZD2RHSEz6iW-EAByXw,34.0613127165769,-118.239434341825,2,3.5,512.0,90012.0
milkfarm-los-angeles,"['cheese', 'beer_and_wine', 'sandwiches']",Los Angeles,1LbJWoOv1ksn_12U3wlZ1A,34.1388953,-118.2123078,2,4.5,207.0,90041
tokyo-steak-palmdale,"['sushi', 'steak', 'teppanyaki']",Palmdale,1L_RhAhMH3oRC66s1Bgxwg,34.579226,-118.09210700000001,2,3.5,197.0,93550
w-xyz-bar-el-segundo,"['cocktailbars', 'venues', 'tapasmallplates']",El Segundo,1LZHGEDQoQKnVkWqxFO-CQ,33.9221291,-118.39655490000001,3,4.0,25.0,90245
kung-fu-tea-los-angeles,"['bubbletea', 'coffee', 'juicebars']",Los Angeles,1LVUw5ThZTc4KKlMORazrw,34.058372941712996,-118.30887208652,1,4.0,318.0,90005.0
cocary-shabu-shabu-bbq-monterey-park,"['chinese', 'hotpot', 'taiwanese']",Monterey Park,1LVD6WrDz658WRod0Gyczw,34.061062,-118.1231949,2,3.5,552.0,91755
urth-caffé-santa-monica-santa-monica-3,"['breakfast_brunch', 'desserts', 'cafes']",Santa Monica,1LBrzpd7yEQoqiLba3hHuQ,34.00436013,-118.4858108,2,4.0,3257.0,90405
hulafish-the-urban-poke-bar-monterey-park-33,"['poke', 'salad', 'sushi']",Monterey Park,1LAZ5-4HNpOfwqMrIMjUzw,34.06828,-118.13367,2,4.0,460.0,91754
hye-market-and-deli-glendale,"['grocery', 'beer_and_wine', 'sandwiches']",Glendale,1KzXwzBznj1gy3vYinIaTA,34.17377472,-118.29396820000001,2,4.5,11.0,91201
liu-roast-fish-老刘家-city-of-industry-2,"['chinese', 'bbq']",City of Industry,1KybYg3Dqx6CzgHajVJWxA,33.99553,-117.90704,3,4.0,55.0,91748
baja-fresh-sherman-oaks-2,"['mexican', 'hotdogs', 'tex-mex']",Sherman Oaks,1KardleiTEdxQ6RtSuDKBQ,34.15123543,-118.4517406,1,3.0,109.0,91403
café-montrose-glendale,['cafes'],Glendale,1K_oFkr9lE_p6VmJI8sruw,34.20207,-118.22762,2,4.5,68.0,91208
trejos-coffee-and-donuts-los-angeles-3,"['coffee', 'donuts', 'vegan']",Los Angeles,1KEJFUYWCpEFTVHXEasp0w,34.09087067,-118.3384298,1,3.5,397.0,90038
fabulous-west-long-beach,['bars'],Long Beach,1JylfK_fbiSXSEq61Tr0og,33.789559999999994,-118.2142,1,4.0,15.0,90810
wildflour-bakery-and-cafe-agoura-hills-2,"['bakeries', 'breakfast_brunch', 'sandwiches']",Agoura Hills,1JyFMDWmlsO2PVTKPrFDew,34.1461688,-118.7585635,2,4.0,423.0,91301
yoshinoya-van-nuys-van-nuys,['japanese'],Van Nuys,1JfQdpAb1O5x798dsROSIA,34.1904502,-118.44859509999999,1,2.5,40.0,91401
circa-55-beverly-hills,"['bars', 'newamerican', 'venues']",Beverly Hills,1JYtqWdJobz4sxH8ZJ4ATA,34.06608681,-118.41277279999998,3,3.5,236.0,90210
subway-restaurants-los-angeles-9,['sandwiches'],Los Angeles,1JF9zYLeaOt2R5217X6NBA,34.105654,-118.33700800000001,1,2.5,47.0,90068
subway-restaurants-los-angeles-66,['sandwiches'],Los Angeles,1Ii5D2AGDEw2mt09DMzLRA,33.962761,-118.29145,1,2.5,12.0,90046
roxbury-cafe-beverly-hills,"['breakfast_brunch', 'burgers', 'newamerican']",Beverly Hills,1IJn54edQDuOvidFUdTEKg,34.068015100000004,-118.40709199999999,2,4.0,164.0,90210
js-mart-cafe-los-angeles-5,"['sandwiches', 'juicebars', 'poke']",Los Angeles,1IJfW0fVlj03tLbRi3hyRg,34.039898,-118.25499599999999,1,4.0,9.0,90015
juan-pollo-chicken-covina,"['mexican', 'chickenshop']",Covina,1IGPcZidEw9jpxu8Yc7ljw,34.0995349,-117.9063272,1,4.0,126.0,91722
abhiruchi-grill-los-angeles-2,"['indpak', 'buffets']",Los Angeles,1IGFIOIXXFtTFuq3-UQ30A,34.01756058,-118.4093509,2,4.5,176.0,90034
pollo-campero-los-angeles,"['hotdogs', 'latin']",Los Angeles,1IEW4M-1JSgX6TZaAQMfuA,34.098144700000006,-118.31116010000001,1,3.0,71.0,90028
juan23-food-truck-los-angeles-3,"['foodtrucks', 'mexican']",Los Angeles,1IE47dgpGWhyw1DqLgwRjg,34.133759999999995,-118.35677450000001,1,5.0,17.0,90068
charlies-coffee-shop-los-angeles,"['coffee', 'breakfast_brunch', 'burgers']",Los Angeles,1I4mwprZu2hLDzQ-IHuxow,34.07213188,-118.36085209999999,1,3.5,139.0,90036
metropolis-ii-los-angeles,"['museums', 'galleries']",Los Angeles,1I1ryKobdt4ItahNYpnl-Q,34.063728000000005,-118.35691100000001,1,4.5,5.0,90036
rock-n-roll-sushi-los-angeles-2,"['japanese', 'sushi']",Los Angeles,1Hw9juCafGINWqc70nl_WA,34.09758809,-118.3655189,2,3.5,459.0,90046
azucar-fusion-desserts-and-ice-cream-glendora,"['desserts', 'icecream', 'customcakes']",Glendora,1HujSOK53X-_-UXWKVMnxQ,34.13726825,-117.87093059999998,1,4.5,62.0,91741
antojitos-immanuele-truck-los-angeles,['mexican'],Los Angeles,1Hub3kfJmk7dDraMtsYAJw,34.090742,-118.328574,1,4.0,2.0,90038
maleks-grill-and-kabob-winnetka,"['persian', 'mideastern', 'mediterranean']",Winnetka,1Hib2biAMjEav63D7Y_Wcw,34.19347,-118.57055,2,4.0,204.0,91306
wood-and-water-los-angeles,"['newamerican', 'seafood', 'cocktailbars']",Los Angeles,1HfgX6qhtRDg7oIT1e1n5w,34.14719,-118.42438,3,4.0,248.0,91423
sugarfish-by-sushi-nozawa-los-angeles-9,"['sushi', 'japanese']",Los Angeles,1HX-qdhio3A6sAPMuPDS7A,34.053509999999996,-118.46308300000001,3,4.0,1056.0,90049
gardena-bowl-gardena,"['poolhalls', 'bowling', 'hawaiian']",Gardena,1HSQlqV8Vn60VBikjwHE0A,33.88812637,-118.2922287,1,4.5,151.0,90247
wingstop-west-hills,['chicken_wings'],West Hills,1H4bv5nPYQdFUdPEtDUN5Q,34.1935651,-118.6273949,2,2.5,94.0,91307
starbucks-pasadena-47,['coffee'],Pasadena,1Gt_HN-cTCtNEY5NqyKqLQ,34.145914000000005,-118.1525358,2,3.5,140.0,91105
trattoria-amici-santa-monica,['restaurants'],Santa Monica,1GqWY4irDFOpU3g1D1Y1LQ,34.047779999999996,-118.49166000000001,2,4.5,7.0,90402
georgios-sports-bar-and-pizzeria-sun-valley,"['pizza', 'sportsbars', 'burgers']",Sun Valley,1GZxXn2s2xpA3oxv1Cmthw,34.224207,-118.36544479999999,1,3.5,116.0,91352
the-federal-underground-long-beach,"['musicvenues', 'cocktailbars']",Long Beach,1GOPqxqEklThXKJ2D--l3w,33.768245,-118.1920563,2,3.0,74.0,90802
elvies-inn-covina,"['divebars', 'pubs', 'cocktailbars']",Covina,1GJZRhGNREaRKScL5alH4g,34.0787591,-117.88827509999999,1,4.0,103.0,91723
the-deck-hermosa-beach,"['bars', 'tradamerican']",Hermosa Beach,1GEK8pIPR1AUoz7t1ACiPw,33.862508,-118.40179099999999,1,3.5,68.0,90254
chilis-santa-clarita-4,"['tradamerican', 'bars', 'tex-mex']",Santa Clarita,1G9fCqdB5thiDeQlvF7kaA,34.3931,-118.57385,2,2.5,256.0,91381
baskin-robbins-manhattan-beach,"['icecream', 'desserts', 'customcakes']",Manhattan Beach,1Fw1Ryu3G3eJTuo7GzZ3EQ,33.88543768,-118.39632150000001,1,3.5,48.0,90266
great-wall-resturant-los-angeles,['chinese'],Los Angeles,1FltgDomBZABKyWdb_oDPw,34.0530985531384,-118.295955722074,2,3.5,14.0,90006.0
izakaya-on-birch-brea-4,"['sushi', 'izakaya', 'ramen']",Brea,1FTfg5RFyRXo4IpKoSO71Q,33.91937,-117.90186000000001,2,4.5,298.0,92821
cafe-collage-venice,"['coffee', 'korean', 'breakfast_brunch']",Venice,1FFaTPFo0Ub8u5ABNQ85GQ,33.9880323,-118.47233419999999,1,4.0,198.0,90291
gin-sushi-pasadena,"['sushi', 'japanese']",Pasadena,1F2i1bjEdw0pnCi-A3W84A,34.146569899999996,-118.07668000000001,2,3.5,1739.0,91107
starbucks-los-angeles-352,['coffee'],Los Angeles,1F1PysQR3I3SuSOwVbn87A,34.003209000000005,-118.433664,2,2.5,87.0,90066
23rd-street-cafe-los-angeles,"['indpak', 'mexican', 'newamerican']",Los Angeles,1EMNJAZpx5tKT5DkzCtQgw,34.0339369301652,-118.280889987946,1,4.0,420.0,90007.0
new-moon-cafe-los-angeles-2,['chinese'],Los Angeles,1EFWlHTr7WrVxeVdLD4oGA,34.049105499999996,-118.260503,1,3.0,112.0,90017
buca-di-beppo-italian-restaurant-pasadena-2,['italian'],Pasadena,1Df2nYfMiGZ1945sTPr2Hw,34.14429967,-118.15218020000002,2,3.5,1326.0,91105
second-city-bistro-el-segundo,"['steak', 'tradamerican']",El Segundo,1DR9i8tqBIA_L3bJG9dySQ,33.9185919,-118.41748799999999,2,3.5,321.0,90245
la-morenita-bakery-el-monte,['bakeries'],El Monte,1DOo1LM0NSxVgk40XLx-Tw,34.062607,-118.03110600000001,1,4.0,29.0,91733
the-original-pancake-house-whittier,"['tradamerican', 'breakfast_brunch']",Whittier,1DO2wPw_RLPygg1OZPbd7Q,33.94036102,-117.9810028,2,4.0,829.0,90603
sabrositas-pupusas-north-hollywood,['salvadoran'],North Hollywood,1Cwvpx-8whEnM7gvsRHCbQ,34.2153739,-118.396092,1,3.5,110.0,91605
pizza-hut-los-angeles-6,"['pizza', 'italian']",Los Angeles,1Cl5_CVsTdePDkYPftTB5w,34.14256256,-118.22873200000001,1,2.0,59.0,90041
final-score-newhall,['sandwiches'],Newhall,1Cch0NqYORQR4xy3cDtl1w,34.378976,-118.55083429999999,2,4.0,162.0,91321
le-pain-quotidien-encino-2,"['breakfast_brunch', 'bakeries', 'coffee']",Encino,1COPYakkKGUAZr7fk4NjSg,34.155206,-118.472453,2,4.0,319.0,91436
7-eleven-commerce-5,"['convenience', 'coffee']",Commerce,1CCQ5CGNBk4eGrQu8F8DNg,33.981709499999994,-118.14137140000001,1,5.0,2.0,90040
spring-for-coffee-los-angeles,['coffee'],Los Angeles,1C6OxxSGIZ-3hMTfJrt4ug,34.046222,-118.2505455,1,4.5,385.0,90013.0
panda-express-pacoima,"['chinese', 'hotdogs']",Pacoima,1C6G9xM4YdX7yUpMkywLhg,34.27350807,-118.4258906,1,2.0,86.0,91331
grace-grill-los-angeles,"['newamerican', 'salad', 'sandwiches']",Los Angeles,1BzYlmi2kgwCYp1Ibl0C8w,34.221077799999996,-118.42213840000001,1,4.5,15.0,91352
yum-thai-bistro-redondo-beach,"['thai', 'seafood', 'noodles']",Redondo Beach,1Bs9tQrQHPvhxsZP1rzsLg,33.816163,-118.37751899999999,2,4.0,456.0,90277
carls-jr-buena-park,"['hotdogs', 'burgers']",Buena Park,1BVa7SaOV2pgGhLAx--q9w,33.8321516,-118.0111949,1,2.0,57.0,90620
birreria-el-guero-huntington-park,['mexican'],Huntington Park,1BM123KELCDfKc4JJsvrPg,33.98150687,-118.2365685,1,4.0,40.0,90255
arturos-tacos-wilmington,['foodstands'],Wilmington,1BHOifulId8jYz1ZOhBR2A,33.77890015,-118.2769623,1,4.0,8.0,90744
malaysia-kitchen-los-angeles,['streetvendors'],Los Angeles,1BATM-NHMFZE0vWu-Yq0zw,34.03134537,-118.45671840000001,1,2.0,1.0,90017
kosher-buffet-los-angeles,"['mediterranean', 'kosher']",Los Angeles,1B-Fcd6VuUY0Dcxi7118EA,34.2001343,-118.57112120000001,2,4.5,22.0,91364
carls-jr-irwindale,"['burgers', 'hotdogs']",Irwindale,1AzT_xVB975IxBHOmbk6fA,34.10170364,-117.9348145,1,1.5,38.0,91706
7-eleven-bellflower-2,"['convenience', 'coffee']",Bellflower,1AzSouBurOYK7j5wa3b1cg,33.87262252,-118.11091040000001,1,3.0,8.0,90706
chick-n-chow-los-angeles,"['chinese', 'kosher']",Los Angeles,1AwrbEB-FQ32-CtKAdUr4A,34.056073,-118.393096,2,3.5,91.0,90035
las-rocas-mexican-grill-castaic,['mexican'],Castaic,1Ahn0MQ8LcqGm5YlQFdvpw,34.49579,-118.626273,2,4.0,176.0,91384
mantra-coffee-and-bnb-azusa,"['coffee', 'bakeries', 'desserts']",Azusa,1AX4qwYPovubqQzlFeRyBw,34.1323,-117.90921000000002,2,4.5,690.0,91702
daphnes-woodland-hills,"['mediterranean', 'greek']",Woodland Hills,1AW0fUqJz_0I3mCiQR6eUw,34.17475081,-118.5969398,2,3.5,157.0,91367
sansei-japan-montebello,"['japanese', 'sushi']",Montebello,1AEfGtliPt_LXOqQ-nROgw,34.03695706,-118.08681100000001,1,3.0,28.0,90640
corona-bakery-la-puente,"['bakeries', 'coffee', 'desserts']",La Puente,19QWKhF8PFJe9P_47ADCNQ,34.0418838,-117.9481939,1,5.0,22.0,91744
chimbas-sports-bar-long-beach,['sportsbars'],Long Beach,19MM2qZyjSnSdMAo6TjCQw,33.79956,-118.19345,2,3.5,24.0,90806
mi-pueblo-santa-rita-taqueria-chino,['mexican'],Chino,19M0fnAytPppy6fnTo0LSg,34.033772,-117.715088,1,4.5,62.0,91710
szechwan-garden-artesia,"['szechuan', 'noodles']",Artesia,19LTUYouQPxn9wCbtmy4iQ,33.85998,-118.07172,1,3.5,145.0,90701
newhall-refinery-newhall,['gastropubs'],Newhall,19KGeqsbkehWOnM1-i5e2Q,34.378296,-118.52723799999998,2,4.5,1343.0,91321
fantasy-frostings-pasadena-2,"['bakeries', 'desserts', 'customcakes']",Pasadena,196tOePOQkq7sSr5w1ONOA,34.1465309,-118.07225849999999,2,5.0,116.0,91107
chipotle-mexican-grill-city-of-industry-3,"['hotdogs', 'mexican']",City Of Industry,191z2_tUISlpmEL_cb69pQ,33.991099,-117.92459699999999,1,3.0,251.0,91748
mateos-ice-cream-and-fruit-bars-los-angeles,"['icecream', 'juicebars', 'sandwiches']",Los Angeles,18zgUgvXXL5AJ74DxCG0OQ,34.047836,-118.2910173,1,4.5,277.0,90006.0
rolling-stone-bar-and-grill-los-angeles,"['tradamerican', 'bars']",Los Angeles,18sWqQNqrpgNFwET9m5vXA,33.941541,-118.399492,2,2.0,175.0,90045
casa-de-pancho-walnut,['tacos'],Walnut,18V5s6tYntQF5RiD6v97UQ,34.0091902,-117.8608592,1,3.5,571.0,91789
everytable-compton,['salad'],Compton,186vFNm0yjmVG82zvhcurQ,33.896421999999994,-118.221708,1,5.0,91.0,90220
club-bounce-long-beach-2,"['danceclubs', 'lounges']",Long Beach,180E4IKAcIm7z72mAosHmg,33.81158,-118.13832,2,2.0,10.0,90815
subway-restaurants-pasadena-15,['sandwiches'],Pasadena,18-oMFEOdHx2jXbG5yFdbg,34.14627233,-118.13332920000002,1,2.5,10.0,91101
52m-teriyaki-la-mirada-2,"['korean', 'bubbletea', 'japanese']",La Mirada,17rsBmbOx1CNXdc0_jh2Xw,33.90323269,-118.0286081,1,4.5,59.0,90638
nice-time-cafe-monterey-park-2,"['taiwanese', 'cafes', 'chinese']",Monterey Park,17gnBnNl2iVpRd1yDgwidw,34.068168,-118.133521,1,3.0,232.0,91754
7-eleven-north-hollywood-24,"['convenience', 'coffee']",North Hollywood,17Xp7twKFkSzd5kGf08Gkw,34.15068039,-118.3786672,1,3.5,8.0,91602
jack-in-the-box-long-beach-20,"['hotdogs', 'burgers', 'breakfast_brunch']",Long Beach,17XaMVFJ5VurxnPdAPFT-Q,33.78286034,-118.16642140000002,1,2.0,42.0,90804
quesadilla-viky-los-angeles,['mexican'],Los Angeles,17WBROLIe0G8GCSUOvq2Yw,34.03670631,-118.22537179999999,1,5.0,5.0,90023
street-churros-monterey-park,"['desserts', 'coffee', 'icecream']",Monterey Park,17KteByRufcE89phZ_QIxw,34.06779952,-118.1338915,1,4.5,119.0,91754
the-dylan-social-eatery-brea-2,"['breakfast_brunch', 'newamerican', 'bars']",Brea,17Jqi0azp05pI2fVfsPbAg,33.91836,-117.88228000000001,2,4.0,194.0,92821
juans-tacos-whittier-2,['mexican'],Whittier,16wNxAhpjzpTQkibgDLQRg,33.97495546,-118.0817202,1,3.5,59.0,90606
wingstop-west-covina,['chicken_wings'],West Covina,16vO2QVDu72AdYPwzHrqgQ,34.07840859,-117.9081575,1,2.5,151.0,91791
one-cafe-los-angeles,"['newamerican', 'coffee']",Los Angeles,16kFoA7--IrRfFWroJWlNw,34.061621,-118.29335800000001,1,2.5,37.0,90010
subway-carson-5,"['sandwiches', 'hotdogs']",Carson,16WeC1JkIAu8bEJnrjcl_Q,33.865483000000005,-118.255746,1,3.5,15.0,90747
uncle-reds-pizzeria-bellflower-2,"['pizza', 'italian']",Bellflower,16PP0UlcLr5bGsX5VRg1Vg,33.90483,-118.1337,2,4.0,363.0,90706
lucianos-ristorante-pasadena-3,"['italian', 'pizza', 'sandwiches']",Pasadena,16AEaqqnyHKxBImXSHxLnQ,34.1362823,-118.1523045,2,4.0,240.0,91105
cares-coffee-shop-los-angeles,['coffee'],Los Angeles,167mf6ClOueWyKN0e_auTA,34.0579503125797,-118.20749447803499,1,5.0,9.0,90033.0
el-guacamole-mexican-food-wilmington,['mexican'],Wilmington,164aJOrhQL6_GYSV9wx4fQ,33.7908439,-118.2665103,1,4.0,1.0,90744
johnny-rebs-long-beach-3,"['southern', 'bbq']",Long Beach,162YNhj_eF6rtofNNQKFmw,33.84235,-118.19256100000001,2,4.0,1165.0,90805
house-of-skewers-sunland-2,"['mediterranean', 'delis', 'italian']",Sunland,15o7pFb86beypqtklhGZ-w,34.2594766,-118.3165791,1,5.0,255.0,91040
bluefin-sushi-and-teriyaki-whittier,['japanese'],Whittier,15nz0D1iZT23uuChKc-FhQ,33.9398251,-117.98010179999999,1,4.0,134.0,90603
lucky-guys-no-2-downey,"['mexican', 'burgers']",Downey,15WeWxy35i95ybq8Ok9PYg,33.915105600000004,-118.12555290000002,1,3.0,98.0,90242
el-taco-movil-los-angeles,"['mexican', 'foodstands']",Los Angeles,15KSle01k911_awGDzQUTw,34.06908082,-118.2999876,1,3.5,11.0,90004
nordstrom-ebar-artisan-coffee-brea,['coffee'],Brea,15GyQpQlDSZPG29vDxftJw,33.915794,-117.887841,1,3.5,43.0,92821
wendys-la-mirada,"['burgers', 'hotdogs']",La Mirada,15Cvhc4I7-XjhvlJDYPrBQ,33.88881,-118.0285,1,1.5,30.0,90638
carls-jr-paramount,['hotdogs'],Paramount,15CDCAeDC2qS4aKprprBXA,33.88703156,-118.1604538,1,2.0,42.0,90723
pollys-on-the-pier-redondo-beach,"['tradamerican', 'breakfast_brunch', 'diners']",Redondo Beach,14nI_Mlra3mF3GO1XkcBkw,33.842684999999996,-118.391695,1,4.0,323.0,90277
poke-bar-stevenson-ranch-3,"['poke', 'sushi', 'hawaiian']",Stevenson Ranch,14WfDQP16JU9JChNLB0A2g,34.3815319,-118.57186159999999,2,4.0,104.0,91381
pauls-place-acton,['sportsbars'],Acton,14T0tH7HT-cXIAmh1ZYuXA,34.493394,-118.1995527,1,3.0,18.0,93510
tantalum-restaurant-long-beach,"['bars', 'tradamerican', 'breakfast_brunch']",Long Beach,1485i_hasWimFGt8kx7CsA,33.763594,-118.115421,2,4.0,2010.0,90803
hansens-cakes-tarzana,"['bakeries', 'customcakes']",Tarzana,145WcokubPfCbRYMNRAV3A,34.16800247,-118.5347289,3,3.5,75.0,91356
rubios-lancaster-2,"['mexican', 'seafood', 'salad']",Lancaster,13dc2_NrVbq_Mkg-I6Pf1w,34.673770000000005,-118.14715,1,4.0,57.0,93534
subway-restaurants-woodland-hills-5,['sandwiches'],Woodland Hills,13KOMqSezz6roKEznYoz4w,34.1574634,-118.6350379,1,2.0,46.0,91364
milano-gelato-and-crepe-cafe-cerritos-2,"['bubbletea', 'icecream', 'creperies']",Cerritos,13EQSqTr65VKabsE2WVmvA,33.86439828,-118.0955155,1,4.0,42.0,90703
federal-cafe-los-angeles,"['sandwiches', 'cafes']",Los Angeles,130Br_VSsGhRflfr5MQpKA,34.05636417,-118.44853300000001,1,4.0,27.0,90024
chargha-house-culver-city,"['indpak', 'halal', 'pakistani']",Culver City,12l72TSd1kQUVyT94yOnMQ,33.9910275,-118.39537490000001,2,4.0,233.0,90230
the-3rd-stop-los-angeles,"['burgers', 'pizza', 'newamerican']",Los Angeles,12jL9bVids7OgTm_0_JCbg,34.073489,-118.380881,2,4.0,607.0,90048
sirys-pizza-south-gate,"['pizza', 'chicken_wings', 'bbq']",South Gate,12_bCH3pXUDO5GIUZ6ccHg,33.956908899999995,-118.2058406,1,4.0,51.0,90280
7-eleven-carson-2,"['convenience', 'coffee']",Carson,12TntNY9Pk9_L2pK8F90tQ,33.82455,-118.26401000000001,1,2.5,13.0,90745
wendys-hollywood-10,"['burgers', 'hotdogs']",Hollywood,12N6ti4JfO74nFDybadpzg,34.095858,-118.291953,1,2.5,107.0,90027
la-cocina-bar-and-grill-santa-clarita,"['mexican', 'desserts', 'bars']",Santa Clarita,12H6UnL-dm371ADW6Iw9DA,34.4608249,-118.5341168,2,4.0,373.0,91390
pick-your-plate-hawthorne,"['filipino', 'diners', 'buffets']",Hawthorne,127FUVo92pVh0JoAG5N-ew,33.92433554,-118.36136429999999,1,4.5,138.0,90250
bento-box-glendale-2,"['poke', 'ramen']",Glendale,11wHvEY1aEhv3yna0w2s-A,34.1465874,-118.25916140000001,2,3.0,61.0,91210
backdrop-lounge-studio-city,"['newamerican', 'lounges']",Studio City,11l18hA2mQTg8vF36xvMaQ,34.1381564,-118.365146,2,5.0,15.0,91604
roundin-3rd-long-beach,"['tradamerican', 'sportsbars', 'burgers']",Long Beach,11WbbhdN7OJakfz10OzptA,33.78270659,-118.1440416,2,4.5,277.0,90804
in-n-out-burger-downey,"['hotdogs', 'burgers']",Downey,11R1GUUT-iwWGuiH7zeikg,33.93619,-118.12421,1,4.0,261.0,90241
smashburger-los-angeles-3,['burgers'],Los Angeles,11NJTChkf0YUHZXBO0JHRA,34.0443328919011,-118.265605959559,2,2.5,604.0,90015.0
bon-juk-los-angeles,['korean'],Los Angeles,11LBUvDwOXnvv0oS2ukZVw,34.0621417195512,-118.3022881,2,4.0,411.0,90010.0
dominos-pizza-panorama-city-3,['pizza'],Panorama City,11KDuUiiO54iAGuUQiJKbg,34.2215749,-118.46500159999998,1,2.5,39.0,91402
amphai-northern-thai-food-los-angeles,['thai'],Los Angeles,10cBgJc-d8biKAAL_Bk0CA,34.098273,-118.306147,1,5.0,61.0,90027
dinosaur-coffee-los-angeles,['coffee'],Los Angeles,10W31qG0SoSp_8x6dfY7OQ,34.095284,-118.28378500000001,2,4.0,534.0,90029
applebees-grill-bar-san-dimas,"['tradamerican', 'sportsbars', 'burgers']",San Dimas,10P0ItTE-ZTJm4J_PkjImQ,34.104476,-117.818228,2,3.5,177.0,91773
norms-hangar-coffee-shop-la-verne,"['coffee', 'breakfast_brunch']",La Verne,10KORIbt5dGd6XP7q-ursw,34.090192,-117.784502,1,3.0,235.0,91750
michelles-donuts-los-angeles,"['donuts', 'coffee']",Los Angeles,105mFbITlfMAlcnjmPuM_w,34.09059,-118.29571999999999,1,4.5,70.0,90029
brands-mini-mart-convenience-store-and-deli-glendale,"['convenience', 'grocery', 'delis']",Glendale,1-Yi3AuZudEK3LAhmMI4IQ,34.1510129,-118.2552639,1,4.5,44.0,91203
bobs-coffee-and-doughnuts-los-angeles-2,"['bakeries', 'coffee', 'donuts']",Los Angeles,1-OdESoNC7ZOqBSyGde5sA,34.07198661,-118.3600223,1,4.0,432.0,90036
rockn-juice-torrance,"['juicebars', 'acaibowls', 'coffee']",Torrance,1-NtZy9YPoFypKugtf9sVg,33.80479197,-118.3509506,2,4.0,165.0,90505
monkees-teriyaki-los-angeles,"['chinese', 'hotdogs']",Los Angeles,1-H3sPYBpCo-n23qk_o6JQ,33.985786,-118.472481,1,3.0,15.0,90291
